playerid,total_spent_usd
729898,8378.24
729901,811.62
729904,4314.54
729911,4657.84
729914,3865.3399999999997
729926,1269.44
729930,1872.94
729934,7720.68
729935,16548.1
729939,2578.8399999999997
729943,1452.2
729951,4681.5599999999995
729953,2160.98
729967,1137.44
729978,3162.44
729979,2657.7999999999997
729982,787.5
729985,2120.92
729992,9749.17
730006,1309.44
730046,12375.88
730047,1735.1599999999999
730062,3347.16
730063,1419.22
730064,3439.8399999999997
730080,2562.7599999999998
730099,4672.51
730110,4813.8
730135,5906.5199999999995
730138,3836.2999999999997
730141,14261.18
730150,1701.12
730152,6309.38
730186,6419.16
730189,5679.56
730190,11688.24
730195,2692.72
730213,3550.56
730230,4932.14
730249,6844.17
730260,22188.26
730272,18238.7
730274,3654.4
730279,4546.44
730282,9315.52
730285,6590.94
730291,1139.5
730302,1149.34
730304,5914.2
730310,1289.4
730333,6541.0599999999995
730335,827.64
730356,2219.06
730357,5686.4
730362,2796.7999999999997
730380,18817.84
730401,8321.369999999999
730406,1988.98
730411,2241.92
730454,14622.619999999999
730466,5124.42
730471,9826.34
730512,4763.26
730531,2141.06
730543,2700.7599999999998
730544,2954.7
730545,2766.22
730549,3012.18
730550,4972.34
730551,15209.91
730559,5136.5
730563,11259.8
730564,10559.08
730570,1027.52
730584,5254.88
730587,2910.66
730591,7947.12
730594,3935.58
730604,4597.96
730611,3694.16
730616,7840.7
730644,2462.9
730650,1551.1599999999999
730665,863.64
730685,13990.61
730690,3130.94
730719,5161.5
730725,7059.26
730749,1833.22
730753,1639.2
730766,6022.599999999999
730767,2514.94
730780,3656.42
730787,10666.029999999999
730788,6258.15
730794,6001.54
730806,2302.84
730816,4196.3
730817,5577.54
730830,2964.86
730860,3588.7599999999998
730865,3136.68
730869,5181.88
730883,2067.06
730888,2415.92
730889,12196.96
730895,3984.7
730914,2429.04
730924,8349.42
730948,3317.58
730984,1645.12
730987,9983.58
731003,3932.34
731005,6264.94
731006,2679.88
731010,1449.26
731015,2132.92
731026,20261.98
731035,4516.9
731038,1804.2
731044,1601.2
731049,3269.06
731053,7406.66
731060,2260.96
731078,5606.86
731080,1621.04
731089,9666.76
731102,3384.7599999999998
731108,10130.94
731124,1633.22
731141,3802.46
731150,13464.68
731162,6820.22
731173,2472.32
731174,1345.36
731180,1545.24
731190,2215.94
731194,1503.02
731195,3604.56
731201,1786.12
731209,2463.72
731216,10983.539999999999
731218,5262.099999999999
731227,6726.34
731230,2231.02
731234,1661.1599999999999
731248,15126.32
731249,4330.04
731254,7769.0
731261,3111.64
731271,4618.12
731285,6480.36
731290,1617.18
731292,10523.92
731293,7531.71
731328,3520.4
731339,3321.39
731356,3788.8199999999997
731360,3626.52
731371,5588.08
731373,7374.46
731389,1777.26
731406,12818.22
731410,2563.1
731429,13087.119999999999
731435,4893.14
731436,1444.3799999999999
731456,4000.58
731472,1903.06
731475,22749.739999999998
731481,3500.48
731494,2203.7799999999997
731498,3170.42
731503,7812.96
731508,8325.15
731536,1113.52
731557,1951.1599999999999
731563,2578.7799999999997
731568,1741.1
731569,3720.66
731587,5301.78
731597,4732.26
731609,1827.02
731648,3652.48
731657,2711.42
731666,7858.88
731669,6079.78
731673,1882.78
731682,4251.56
731683,6958.9
731689,2424.88
731713,3602.12
731723,1589.0
731729,1615.18
731731,2432.88
731740,7786.34
731746,5296.26
731748,5469.94
731760,6222.5
731766,7782.76
731789,4316.099999999999
731795,3242.44
731815,11203.68
731841,1773.24
731857,2049.04
731865,3741.3399999999997
731871,1637.28
731879,7465.12
731881,2382.92
731884,5195.099999999999
731890,16464.48
731899,1825.22
731905,11253.32
731908,13276.199999999999
731949,2110.9
731953,4375.84
731967,8966.72
731978,2978.58
732007,2083.14
732019,7427.599999999999
732027,5831.58
732065,3270.4
732067,3513.3199999999997
732086,7078.72
732107,3918.44
732120,4233.28
732138,7977.28
732139,1291.34
732146,11534.539999999999
732155,4844.16
732158,1463.12
732161,7366.66
732174,11426.58
732178,3706.2
732181,7740.0599999999995
732187,1115.3799999999999
732193,11032.14
732228,3702.3199999999997
732256,5476.16
732257,2638.8199999999997
732262,1994.96
732269,8909.22
732271,4916.44
732300,13628.31
732310,2006.8999999999999
732311,1306.06
732328,7894.79
732345,4891.12
732346,2780.7799999999997
732362,17802.82
732405,12524.36
732408,1585.3
732411,1080.3999999999999
732415,2262.88
732420,2738.9
732427,2154.0
732428,4896.1
732475,2248.98
732485,5433.24
732489,5250.5
732493,1550.1599999999999
732500,14033.06
732506,2917.8
732509,24102.56
732543,19915.92
732564,12609.8
732598,7997.69
732602,6257.5
732609,2652.94
732615,1112.1
732631,17121.18
732641,23754.48
732643,771.54
732678,2157.02
732679,9619.42
732680,20527.27
732690,5545.28
732698,4964.63
732718,2215.1
732725,1972.98
732726,12134.56
732727,9777.72
732733,3890.08
732734,10067.22
732736,7100.42
732741,11163.26
732751,7207.16
732770,947.5
732773,933.5
732776,4448.54
732778,5555.5599999999995
732783,2498.7599999999998
732792,2739.45
732794,1575.26
732813,12668.1
732836,2796.86
732852,5665.18
732859,7721.0199999999995
732880,5637.96
732889,1423.3999999999999
732891,2625.72
732892,2014.3999999999999
732893,10605.52
732900,7539.1
732903,1883.16
732924,1531.32
732938,1299.28
732939,479.76
732942,3848.0499999999997
732952,1817.12
732962,14436.66
732966,3570.2
732973,20173.18
732974,5385.54
732981,7057.96
732989,5751.12
732994,2496.74
733012,1077.46
733019,1253.3999999999999
733030,32976.05
733037,5076.61
733040,6183.32
733046,11747.8
733051,3944.34
733054,1541.24
733077,1159.5
733083,5706.3
733084,4769.66
733087,2486.52
733088,2497.74
733089,651.64
733108,4270.38
733117,4115.32
733123,825.6
733145,1421.34
733146,5055.66
733148,1535.34
733149,4896.12
733153,4214.0599999999995
733184,2915.35
733187,1200.3999999999999
733191,5651.18
733192,2405.88
733207,2251.9
733243,26507.32
733250,14832.64
733258,5900.3
733261,1436.18
733268,2261.0
733269,24472.56
733278,1682.12
733290,1121.3999999999999
733303,10439.2
733318,3520.68
733319,2089.04
733321,13862.08
733338,3492.6
733359,4491.11
733384,2158.8
733388,5625.64
733389,1025.42
733396,2438.98
733413,2181.16
733417,1383.3
733429,14546.34
733432,5114.88
733433,2091.0
733438,5831.599999999999
733439,8182.0599999999995
733440,1406.24
733444,1879.16
733448,8598.18
733459,3967.18
733464,1553.26
733471,13686.25
733495,14204.14
733501,1995.58
733502,1928.2
733510,997.4799999999999
733525,1746.84
733528,15007.68
733532,3171.7799999999997
733541,2264.92
733546,8188.22
733556,15409.42
733560,1905.1399999999999
733563,2230.7599999999998
733566,1161.58
733577,6378.12
733585,4189.94
733588,1766.8999999999999
733593,1863.04
733600,4935.5
733623,2304.7599999999998
733626,3331.54
733627,9700.58
733651,5137.39
733655,1203.3999999999999
733658,5240.8
733661,1659.3
733674,4438.32
733690,5495.8
733705,3148.24
733713,10533.9
733743,5558.78
733748,5842.58
733749,3660.04
733769,9265.88
733772,5502.54
733780,1809.24
733787,3154.42
733793,10469.66
733800,1567.22
733807,1107.48
733856,2061.2599999999998
733857,6462.32
733859,3732.98
733862,1633.28
733871,10714.72
733872,1609.12
733873,1196.36
733875,3163.8
733885,3824.46
733887,1677.34
733888,1849.1399999999999
733916,2678.9
733925,2533.24
733928,4726.8
733934,3941.92
733949,5009.7
733951,8808.6
733980,13934.699999999999
733993,2306.98
733999,6588.46
734017,21168.26
734021,12427.3
734036,25970.22
734038,8135.0199999999995
734048,2643.02
734063,1431.2
734065,4334.44
734072,4437.8
734094,8672.48
734107,2789.5299999999997
734114,5484.54
734124,10306.48
734141,16770.32
734151,4042.02
734176,10394.58
734180,1443.3
734188,1629.5
734199,15584.02
734210,6613.46
734216,1419.3999999999999
734218,2109.12
734221,9079.18
734253,2515.0299999999997
734262,1329.32
734268,4046.6
734270,11836.94
734271,1501.28
734274,1193.3999999999999
734279,1633.1399999999999
734283,534.52
734284,4287.18
734287,15288.5
734312,3292.68
734313,3802.62
734320,12420.039999999999
734347,17280.6
734369,1681.24
734372,1533.3
734374,5799.48
734395,2811.52
734420,5697.9
734421,18481.18
734423,7980.8
734435,1788.12
734453,2740.74
734460,2578.74
734474,2227.7799999999997
734476,8841.36
734478,7077.78
734483,12230.82
734485,1063.6
734491,2858.96
734493,16578.02
734504,3020.66
734551,4735.88
734577,2656.68
734578,7796.82
734590,4054.02
734592,4454.18
734618,8187.5599999999995
734634,9590.72
734646,2509.02
734662,3522.7
734691,2025.54
734694,5817.12
734698,831.46
734705,5343.62
734715,2378.52
734736,1401.26
734754,2875.86
734760,2650.96
734762,7485.16
734774,1657.1399999999999
734780,1819.08
734781,6687.5599999999995
734799,5884.82
734811,8917.64
734823,11316.58
734841,2394.88
734850,2056.6
734854,8093.4
734870,3928.62
734876,2082.04
734879,6253.64
734887,1725.6799999999998
734904,9336.2
734916,9187.53
734918,6170.84
734919,2495.08
734928,21998.0
734934,12237.16
734935,4033.14
734938,5733.5
734941,24044.3
734946,3016.18
734960,2441.64
734962,8229.35
734981,8265.44
734984,441.74
734994,7018.84
734995,2816.7999999999997
735015,11677.94
735019,2738.84
735020,7840.5199999999995
735025,979.64
735069,6057.64
735096,6760.0599999999995
735098,9863.96
735101,13260.88
735112,2558.74
735115,8810.9
735125,1588.02
735131,5097.84
735148,6266.72
735160,6582.88
735191,11711.4
735199,5609.76
735201,1744.02
735202,3583.13
735215,2945.68
735224,12020.619999999999
735226,6574.0
735260,2307.86
735262,5044.88
735289,7253.42
735292,3024.54
735305,4860.14
735329,1809.87
735340,5749.86
735344,9355.96
735348,7235.3
735369,8025.179999999999
735378,747.54
735390,3854.9
735397,10643.3
735402,2312.92
735405,5851.64
735406,6252.28
735411,11709.81
735416,12890.22
735420,4497.14
735443,7359.66
735451,2969.24
735453,5735.76
735454,3152.72
735457,3297.65
735479,1653.06
735486,13383.14
735528,1513.52
735529,5495.82
735530,5670.5199999999995
735534,2549.94
735539,2880.1
735540,2214.64
735580,2051.56
735585,2207.06
735595,3834.3199999999997
735604,12581.16
735639,12342.28
735647,6627.5199999999995
735679,10394.3
735681,5811.5199999999995
735683,10082.82
735686,3275.5
735720,3361.12
735723,3163.36
735727,2088.94
735734,2090.02
735737,4026.7799999999997
735752,4162.34
735755,1689.1799999999998
735757,6466.099999999999
735767,9883.539999999999
735784,3802.64
735788,2234.88
735794,1707.1599999999999
735798,9445.88
735807,2252.96
735808,3516.42
735817,3374.59
735836,1896.72
735853,1964.1399999999999
735860,4148.26
735865,10562.58
735881,2087.04
735883,5183.64
735888,7372.6
735895,5993.26
735901,11571.449999999999
735912,2177.18
735918,6876.96
735934,2443.96
735938,5049.74
735941,2621.7
735955,1842.2
735964,15799.73
735980,14566.86
735999,9655.24
736002,2647.98
736038,2334.98
736041,11636.14
736044,2180.7599999999998
736046,1683.3
736062,9705.5
736065,3416.58
736068,1134.3799999999999
736085,1725.22
736105,8917.56
736111,22179.489999999998
736119,3600.96
736124,2081.02
736135,7011.7
736152,6544.4
736176,6760.42
736177,1837.18
736179,3868.62
736184,2124.18
736206,5453.44
736224,2801.7
736261,1343.3799999999999
736264,22934.92
736287,3127.24
736291,1379.3
736300,2009.1799999999998
736306,6952.2
736307,2405.64
736309,3847.2799999999997
736321,2954.5
736344,8052.58
736358,14238.01
736383,4708.96
736395,3032.72
736402,1760.08
736410,2766.74
736414,10818.86
736415,3549.2799999999997
736429,8984.3
736431,14381.56
736433,4263.36
736435,1531.26
736445,7066.38
736449,11684.14
736469,13746.699999999999
736504,2247.7599999999998
736510,1458.1
736534,7123.73
736539,2666.34
736544,2742.68
736547,13363.68
736553,9557.98
736554,8885.32
736558,1601.26
736559,2530.84
736572,11807.699999999999
736583,11578.68
736595,2161.68
736611,4206.3
736621,1297.36
736628,5887.2
736630,2147.74
736633,907.5799999999999
736637,8547.6
736648,1950.9199999999998
736657,8511.66
736661,13561.96
736695,3728.68
736700,8781.82
736703,6595.5
736711,1348.32
736712,1537.24
736729,6750.26
736732,10352.4
736734,1520.18
736736,3836.66
736761,2041.06
736766,4592.16
736768,5078.59
736772,6097.54
736777,1769.24
736796,6690.78
736804,3911.86
736815,14201.699999999999
736831,2516.74
736837,7128.3
736852,3462.56
736855,2443.04
736864,4093.0
736881,2942.52
736889,5160.38
736902,2059.0
736908,3358.7599999999998
736914,3778.12
736923,3756.84
736929,5059.0
736944,2994.54
736951,5042.38
736952,4250.1
736955,3179.84
736956,2830.4
736963,2685.74
736976,2862.7799999999997
736979,15070.74
736985,17114.34
737009,2363.02
737011,2272.86
737015,2863.9
737036,8546.44
737039,1934.92
737046,6766.8
737063,2382.88
737071,9741.0
737073,7686.86
737081,5376.46
737083,2575.8199999999997
737096,2127.34
737101,6390.32
737102,8408.78
737104,933.54
737107,5472.21
737115,4998.26
737122,5255.92
737132,1105.28
737134,2094.96
737137,2174.94
737142,6258.22
737154,1867.1
737161,1110.18
737168,4961.7
737172,1513.24
737176,1879.22
737185,1947.22
737191,6177.58
737204,3355.88
737222,1601.22
737225,2921.06
737236,1551.3
737239,8187.38
737254,21931.8
737259,1477.36
737266,3826.38
737267,1317.42
737300,2972.84
737310,9679.06
737319,1538.34
737322,2736.84
737326,5138.71
737338,3960.44
737345,10469.36
737347,4217.98
737354,1549.28
737358,14629.84
737359,3526.24
737361,10864.3
737363,4705.86
737367,14049.1
737380,7070.38
737399,522.18
737406,3836.2799999999997
737423,1003.52
737430,15024.199999999999
737452,8405.64
737463,863.48
737466,14042.26
737467,5938.0
737473,5173.74
737481,7621.9
737493,2026.1399999999999
737500,11576.36
737516,15997.3
737521,2718.86
737527,11125.0
737545,2802.84
737554,4913.88
737577,5480.88
737591,8736.96
737595,1883.12
737602,3578.36
737604,1039.48
737605,1749.24
737618,9323.14
737619,2055.64
737626,12901.619999999999
737629,5098.82
737640,881.5
737643,3876.2599999999998
737650,6235.04
737651,4770.04
737652,9129.039999999999
737670,1426.3
737677,31246.64
737679,5824.58
737688,14799.82
737689,17651.78
737709,4004.2599999999998
737715,1171.48
737716,7645.08
737719,11454.68
737721,1418.96
737730,2170.86
737734,5182.0199999999995
737735,4550.94
737738,8742.72
737741,18673.52
737758,2307.1
737776,7305.94
737798,1275.4
737808,1933.22
737812,5952.33
737819,5465.22
737839,9235.78
737847,1937.1399999999999
737859,2440.94
737861,3686.38
737918,10367.5
737919,2448.96
737925,6973.98
737948,9448.52
737951,3664.32
737952,1759.28
737953,2674.7599999999998
737955,1523.7
737963,20320.3
737972,4350.6
737979,2389.16
737987,2286.82
737990,4081.54
737999,1615.28
738002,5717.5599999999995
738006,2343.88
738022,2137.0
738024,1442.28
738026,5023.9
738065,2493.36
738068,1485.2
738077,1513.3
738084,6001.12
738088,1470.04
738103,5339.98
738105,2182.94
738107,1500.2
738109,5852.58
738117,2381.0
738119,5247.38
738126,3206.7
738136,2664.04
738191,1564.04
738210,3133.69
738218,5256.88
738247,1451.32
738250,3950.48
738252,2543.04
738254,2601.62
738256,1659.32
738258,2275.7799999999997
738265,3697.38
738272,2351.86
738286,1281.48
738294,4716.1
738297,8392.619999999999
738300,9340.74
738309,1737.24
738336,8785.539999999999
738339,10511.8
738355,6671.15
738358,12608.64
738368,1269.56
738370,2227.98
738379,2860.96
738380,1847.2
738393,7141.78
738405,1951.04
738422,5370.75
738430,1375.1
738440,8842.6
738441,11300.72
738450,5131.96
738467,2691.0
738471,993.62
738495,1941.98
738515,3786.1
738530,4348.86
738553,2334.98
738561,26440.9
738562,7527.48
738574,1651.28
738592,5121.86
738594,13765.16
738598,12557.16
738631,9902.06
738633,23940.72
738638,1883.08
738640,6295.54
738646,3141.44
738659,1785.3
738695,2260.7999999999997
738697,4958.28
738716,2597.86
738723,1301.36
738728,5912.84
738729,6756.07
738744,18581.9
738764,18354.83
738768,4475.94
738773,9869.38
738777,5441.84
738784,5081.62
738787,3232.5
738789,2674.72
738804,7151.23
738807,2689.7
738811,2594.94
738825,5543.7
